source_state,property_id,owner_name,holder_name,address,city,state,postal_code,property_type,property_type_code,property_value,report_year,uuid
TX,75605268,GREENBERG HOLDINGS,ALLEGIANCE BANK,,,TX,,CASHIER'S CHECK,CK01,57.06,2022,3KwTGJ8BdxBbIqahqWAt
TX,29496551,GREENBRIAR HOLDINGS,ALDINE ISD,,HOUSTON,TX,77027,REFUND OR REBATE DUE,MS11,123.49,2015,xff9F58B9dGTenPietym
TX,67682206,GREGORY HOLDINGS,TEXAS CAPITAL BANK,UNKNOWN,,,,CASHIER'S CHECK,CK01,39.71,2020,LqQPGJ8BdwRK0i0yV4lO
TX,67682207,GREGORY HOLDINGS,TEXAS CAPITAL BANK,UNKNOWN,,,,CASHIER'S CHECK,CK01,66.89,2020,L6QPGJ8BdwRK0i0yV4lO
TX,67682208,GREGORY HOLDINGS,TEXAS CAPITAL BANK,UNKNOWN,,,,CASHIER'S CHECK,CK01,55.73,2020,MKQPGJ8BdwRK0i0yV4lO
TX,67682209,GREGORY HOLDINGS,TEXAS CAPITAL BANK,UNKNOWN,,,,CASHIER'S CHECK,CK01,55.34,2020,MaQPGJ8BdwRK0i0yV4lO
TX,40326470,GRENOBLE HOLDINGS,BANK OF AMERICA TEXAS,CHEMIN DU FRENE 11,,,00000,CASHIER'S CHECK,CK01,168.01,1999,sf8EGJ8BVoZSrHrZTLsI
TX,83719203,GREYSTONE HOLDINGS,REGENCY CTR CORP,PO BOX 162232,AUSTIN,TX,78617,CREDIT CHECK OR MEMO,CK12,162.27,2023,_AUXGJ8BWDpOTxa91wOO
TX,69976757,GROUP633 HOLDINGS,FEDEX CORP ESPP,P O  BOX 2117,ALLEN,TX,75013,CUSTOMER OVERPAYMENT,MS05,65.04,2021,aX0QGJ8BMOBo_ZuOu5E5
TX,60366073,GSAM HOLDINGS,UNITED PARCEL SVC INC,##### US HWY ## W STE #C,LAVERNIA,TX,78121,ACCOUNTS PAYABLE,MS08,1380.45,2019,zs8LGJ8BPFHwP-jRz9Zz
TX,91256843,GST  HOLDINGS,Hess Corporation HBIC II,1425 UNIVERSAL CITY BLVD,UNIVERSAL CITY,TX,78148,MINERAL ROYALTY,MI02,325.55,2024,e0UcGJ8BRez0kkx5bfJl
TX,70880496,GTGA HOLDINGS,COMERICA BANK,UNKNOWN,,TX,,CASHIER'S CHECK,CK01,86.93,2021,smERGJ8Bj6Q_lu2XOWJf
TX,84608760,HAIREE HOLDINGS,BANK OF AMERICA TX,412 DUDLEY ST,CLEVELAND,TX,77327,CHECKING ACCOUNT,AC01,38.13,2023,OgUYGJ8BWDpOTxa9ZYDT
TX,12063812,HALCON HOLDINGS,PLAINS MARKETING LP,C/O HALCON RESOURCES,DALLAS,TX,75320,NET REVENUE INTEREST,MI01,34.18,2014,3PPzF58BVoZSrHrZHkx6
TX,79788220,HALL'S HOLDINGS,UNITED HERITAGE CREDIT UNION,2821 FOUNTAIN GROVE CV,ROUND ROCK,TX,78665,SAVINGS ACCOUNT,AC02,200.03,2022,LtgWGJ8Bqu6IKIxAASKu
TX,4412542,HAMPTON HOLDINGS,JPMORGAN CHASE BANK,PO BOX 8365,THE WOODLANDS,TX,77387,CHECKING ACCOUNT,AC01,37.5,2012,J7zwF58Bqu6IKIxAAWQj
TX,72602421,HARRINGTON HOLDINGS,PLAINSCAPITAL BANK,2701 ALPENA,FT WORTH,TX,76131,OUTSTND OFFICIAL CHECK OR EXCHANGE ITEM,CK15,60.64,2021,L6sSGJ8BdxBbIqahGlK8
TX,29547084,HARRISBURG HOLDINGS,CITY OF HOUSTON,5102 ABERCREEK,FRIENDSWOOD,TX,77546,REFUND OR REBATE,UT03,124.18,2009,U539F58BdxBbIqahin5O
TX,41767251,HARRISBURG HOLDINGS,FIRST AMER TITLE INS CO,P O BOX 1455,SOUTH HOUSTON,TX,77587,ESCROW ACCOUNT,TR04,100.0,2009,ZsoFGJ8BPFHwP-jRGsGy
TX,19875479,HARRISBURG HOLDINGS,TELECHECK SVCS INC,317 YORK STREET,SOUTH HOUSTON,TX,77587,ACCOUNTS PAYABLE,MS08,31.87,2010,18L3F58BPFHwP-jRoO09
TX,28372056,HARRISBURG HOLDINGS,FIRST AMERICAN TITLE CO,P O BOX 104,SOUTH HOUSTON,TX,77587,ESCROW ACCOUNT,TR04,100.0,2010,Hm_9F58BMOBo_ZuOANvw
TX,99283311,HARRISHOUSE HOLDINGS,Not Disclosed,3952 E 42ND ST,ODESSA,TX,79762,Not Disclosed,MS17,75.0,2025,ARMgGJ8BVoZSrHrZ1Sov
TX,16924770,HARRISON HOLDINGS,NATIONAL PEN CO LLC,2721 OSLER BLVD,BRYAN,TX,77802,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,54.47,2013,wpL2F58BdwRK0i0yGyr8
TX,55494201,HASS HOLDINGS,NRG ENERGY INC,109 N POST OAK LN 550,HOUSTON,TX,77024,UTILITY DEPOSIT,UT01,99.03,2018,pzgJGJ8BRez0kkx5GMmo
TX,57534005,HASS HOLDINGS,REPUBLIC SVCS INC,109 N POST OAK LN,HOUSTON,TX,77024,ACCOUNTS PAYABLE,MS08,190.72,2019,DPsJGJ8BWDpOTxa9_xd_
TX,12462468,HATCH HOLDINGS,STATE OF OHIO,5516 NORTH DALLAS FORTY PLACE,DALLAS,TX,75252,CHECKING ACCOUNT,AC01,2325.88,2004,-r_zF58Bqu6IKIxARhkY
TX,57401331,HAUNT HOLDINGS,GOOGLE LLC & AFFILIATES,8423 GLENN ELM DR,SPRING,TX,77379,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,114.11,2019,f6YJGJ8BdxBbIqah8E4q
TX,28668158,HAWKEN HOLDINGS,AUSTIN ENERGY,11712 N LAMAR BLVD STE A 8,AUSTIN,TX,78753,UTILITY DEPOSIT,UT01,176.56,2013,ATD9F58BRez0kkx5NYF8
TX,69603233,HCFRBR HOLDINGS,STATE FARM FIRE & CASUALTY CO,675 BERING DR STE 650,HOUSTON,TX,77057,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,85.0,2021,9dIQGJ8BPFHwP-jRjdPs
TX,37514129,HEALTHCORE HOLDINGS,UTMB HEALTHCARE,,,,00000,ACCOUNTS PAYABLE,MS08,210.0,2007,2JsCGJ8BdwRK0i0ytJqY
TX,56643578,HEALTHSMART HOLDINGS,AETNA HEALTH MGT LLC,222 W LAS COLINAS BLVD,IRVING,TX,75039,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,2462.7,2019,zFwJGJ8Bj6Q_lu2Xkr17
TX,51886255,HEALTHSOUTH HOLDINGS,ATHEM NC,PO BOX 67656,DALLAS,TX,75267,GROUP POLICY CLAIM PMT OR BENEFIT,IN02,51.63,2018,5jcHGJ8BRez0kkx5Ypdg
TX,75130482,HEALTHSOUTH HOLDINGS,Employers Mutual LLC,PO BOX 676942,DALLAS,TX,75267,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,2166.13,2022,k6cTGJ8BdwRK0i0yU-up
TX,51886256,HEALTHSOUTH HOLDINGS,ATHEM NC,PO BOX 67656,DALLAS,TX,75267,GROUP POLICY CLAIM PMT OR BENEFIT,IN02,31.92,2018,5zcHGJ8BRez0kkx5Ypdg
TX,59358135,HEARING HOLDINGS,TRUCK INS EXCHANGE,8717 TIN ROOF CV,ROUND ROCK,TX,78681,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,92.79,2019,tqcLGJ8BdxBbIqahW3pq
TX,38767795,HI HOLDINGS,FIDELITY NTL TITLE INS CO,18838 MYSTIC POINT,MONTGOMERY,TX,77356,ESCROW ACCOUNT,TR04,25.61,2010,FqEDGJ8BdxBbIqahVS3_
TX,84399233,HIGHGATE HOLDINGS,MARRIOTT INTERNATIONAL INC - OLD,545 E JOHN CARPENTER FWY STE 1,IRVING,TX,75062,ACCOUNTS PAYABLE,MS08,592.91,2023,DLUpGJ8BdwRK0i0yGH6_
TX,82362234,HIGHGATE HOLDINGS,CORPORATION SERVICE COMPANY,545 E  JOHN CARPENTER FWY  SUI,IRVING,TX,75062,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,1750.0,2022,FUIXGJ8BBuGJUe8uErW9
TX,90416726,HILLTOP HOLDINGS,TRAVELERS INDEMNITY CO,#### HILLCREST AVE ###,DALLAS,TX,75205,GROUP POLICY CLAIM PMT OR BENEFIT,IN02,8059.93,2024,iWgbGJ8Bj6Q_lu2X2OOi
TX,18224797,HILTON HOLDINGS,CONSTELLATION ENERGY GROUP INC,2220 BERING DR SUITE 4,HOUSTON,TX,77057,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,37.43,2012,Jmv2F58BMOBo_ZuO41wl
TX,12008920,HJCM HOLDINGS,PLAINS MARKETING LP,### CR ####,RIO MEDINA,TX,78066,NET REVENUE INTEREST,MI01,699.05,2009,DpXzF58BgbHqynegFs35
TX,55885893,HKNA  HOLDINGS,FOREMOST LLOYDS OF TX,501 WYNNEWOOD SHP CTR STE 641,DALLAS,TX,75224,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,45.0,2018,0lwJGJ8Bj6Q_lu2XQ2cH
TX,59351899,HKNA HOLDINGS,FOREMOST INS CO,501 WYNNEWOOD VILLAGE STE 641,DALLAS,TX,75224,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,57.5,2019,gKcLGJ8BdxBbIqahW3Bm
TX,85401100,HMS HOLDINGS,,5615 HIGH POINT DR,IRVING,TX,75038,GROUP POLICY CLAIM PMT OR BENEFIT,IN02,109693.0,2023,qA0YGJ8BVoZSrHrZ2I0u
TX,104451830,HMS HOLDINGS,Not Disclosed,5615 HIGH POINT DR,IRVING,TX,75038,Not Disclosed,IN02,144.0,2025,y7MkGJ8BdwRK0i0yOL1G
TX,94482865,HMS HOLDINGS,,ATTN SHARONICA BOSTON,IRVING,TX,75038,ACCOUNTS PAYABLE,MS08,392.68,2024,AIceGJ8BMOBo_ZuOXug4
TX,97682066,HMS HOLDINGS,Not Disclosed,5615 HIGH POINT DRIVE,IRVING,TX,75038,Not Disclosed,MS08,116.53,2024,67UgGJ8BdxBbIqahAS_b
TX,39044435,HOLDINGS  AIU,STATE OF NEVADA,8144 WALNUT HILLS LANE,DALLAS,TX,75231,CREDIT CHECK OR MEMO,CK12,47.23,2015,hf8DGJ8BVoZSrHrZeyjd
TX,82993857,HOLDINGS  EMG,JP MORGAN CHASE,,,TX,00000,CASHIER'S CHECK,CK01,3000.0,2023,6tcXGJ8BPFHwP-jRc8cq
TX,90114550,HOLDINGS  HANNON,ALL OHIO TITLE & ESCROW LLC,PO BOX 3001,BORGER,TX,79008,FUNDS HELD IN FIDUCIARY CAPACITY,TR03,154.0,2024,59wbGJ8Bqu6IKIxAmljE
TX,75049087,HOLDINGS  KDC,GWINNETT COUNTY BOC DWR,8411 PRESTON RD,DALLAS,TX,75225,VENDOR CHECK,CK13,724.33,2018,K6wTGJ8BdxBbIqahSw-e
TX,65109529,HOLDINGS  L,FARMERS INS EXCHANGE,6266 HIGHWAY 6 STE A,MISSOURI CITY,TX,77459,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,234.5,2020,8TwOGJ8BRez0kkx5MXAT
TX,23202478,HOLDINGS  MOR,STATE OF OKLAHOMA,5416 BIRCHMANN AVE,FORT WORTH,TX,76101,PRODUCTION PAYMENT,MI04,169.33,2014,5Gz5F58BMOBo_ZuOF_ul
TX,101012598,HOLDINGS  ORTHOFIX,Not Disclosed,3451 PLANO PKWY,LEWISVILLE,TX,75056,Not Disclosed,MS05,198.05,2025,7bciGJ8BdxBbIqahADJU
TX,88272238,HOLDINGS  SIENNA,DENTON COUNTY ELECTRIC COOP INC,KEVIN KUNTZ,LITTLE ELM,TX,75068,CAPITAL CREDIT DISTRIBUTION,UT04,57.91,2023,h64aGJ8BgbHqynego8H1
TX,85331958,HOLDINGS  SSB,WOOD COUNTY ELECTRIC COOP INC,1541 CHAMPION DR,CARROLLTON,TX,75006,CAPITAL CREDIT DISTRIBUTION,UT04,1895.44,2023,_60YGJ8BgbHqynegz8FA
TX,105078917,HOLDINGS  UNIFIRST,Not Disclosed,1415 WAYNE CABANISS DIR,DENISON,TX,75020,Not Disclosed,MS08,669.8,2025,VkskGJ8BRez0kkx5uC8S
TX,37523198,HOLDINGS DMGI,DIRECT ENERGY LP,400 S ZANG BLVD,DALLAS,TX,75208,REFUND OR REBATE DUE,MS11,253.72,2011,KZsCGJ8BdwRK0i0ytKyd
TX,76142299,HOLDINGS INCORPORATED,,PO BOX 676942,DALLAS,TX,75267,INDIVIDUAL POLICY CLAIM PMT OR BENEFIT,IN01,63.53,2022,FUATGJ8BBuGJUe8u71-f
TX,69635015,HOLDINGS LLC,AMAZON COM INC & SUBSIDIARIES,BOX 742164,DALLAS,TX,75374,ACCOUNTS PAYABLE,MS08,104.74,2021,YWAQGJ8Bj6Q_lu2XlcO_
TX,47747336,HOLDINGS LLC,FIRST BANK TX,,,TX,,CASHIER'S CHECK,CK01,100.0,2017,bv4GGJ8B9dGTenPiOBeD
TX,92755578,HOLDINGS LLC,FOREMOST INS CO,P O BOX 293,CRAWFORD,TX,76638,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,33.48,2024,NxAdGJ8BVoZSrHrZdKHu
TX,41794005,HOLDINGS LLC,TRUCK INS EXCHANGE,14 MONARCH OAKS LN,WESTLAKE HILLS,TX,78738,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,53.0,2011,ncoFGJ8BPFHwP-jRGu--
TX,109461534,HOLDINGS LLC,Not Disclosed,2469 CARP DR,RICHMOND,TX,77384,Not Disclosed,UT01,68.69,2026,Fo4mGJ8BMOBo_ZuOvGSE
TX,38764613,HOLDINGS RJM,FIDELITY NTL TITLE INS CO,P O BOX 11401,SPRING,TX,77391,ESCROW ACCOUNT,TR04,688.86,2006,tKEDGJ8BdxBbIqahVSX8
TX,60389695,HOLT  HOLDINGS,MERRILL LYNCH GRA,PO BOX 685,HOUSTON,TX,77001,CREDIT BALANCE,SC20,14748.0,2019,DnkLGJ8BMOBo_ZuO1o2a
TX,38688655,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,73.5,2016,RvwDGJ8B9dGTenPiRzAG
TX,38688656,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,73.5,2016,R_wDGJ8B9dGTenPiRzAG
TX,38688661,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,31.5,2016,SvwDGJ8B9dGTenPiRzAG
TX,38688663,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,42.0,2016,TPwDGJ8B9dGTenPiRzAG
TX,38688772,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,UNDERLYING SHARES,SC12,8994.75,2016,U_wDGJ8B9dGTenPiRzAG
TX,57850551,HOLT HOLDINGS,BANK OF AMERICA NORTH CAROLINA,C O PETER ELLOWAY,HOUSTON,TX,77001,OUTSTND OFFICIAL CHECK OR EXCHANGE ITEM,CK15,3047.9,2019,vQAKGJ8B9dGTenPiH5Pv
TX,57850552,HOLT HOLDINGS,BANK OF AMERICA NORTH CAROLINA,C O PETER ELLOWAY,HOUSTON,TX,77001,OUTSTND OFFICIAL CHECK OR EXCHANGE ITEM,CK15,6476.23,2019,vgAKGJ8B9dGTenPiH5Pv
TX,2481196,HOLT HOLDINGS,SHELL OIL CO & SUBS,ATTN PETER ELLOWAY,HOUSTON,TX,77001,FUNDS FOR LIQUIDATED/REDEEMED SHARES,SC13,36080.0,2010,PrvvF58Bqu6IKIxACGg7
TX,38688643,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,52.5,2016,Q_wDGJ8B9dGTenPiRzAG
TX,38688644,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,42.0,2016,RPwDGJ8B9dGTenPiRzAG
TX,38688645,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,31.5,2016,RfwDGJ8B9dGTenPiRzAG
TX,38688642,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,73.5,2016,QvwDGJ8B9dGTenPiRzAG
TX,38688657,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,73.5,2016,SPwDGJ8B9dGTenPiRzAG
TX,38688658,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,89.25,2016,SfwDGJ8B9dGTenPiRzAG
TX,38688662,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,31.5,2016,S_wDGJ8B9dGTenPiRzAG
TX,38688664,HOLT HOLDINGS,NEWMONT CORPORATION,ATTN PETER ELLOWAY,HOUSTON,TX,77001,DIVIDEND,SC01,63.0,2016,TfwDGJ8B9dGTenPiRzAG
TX,33986805,HONOR HOLDINGS,WINSTEAD PC,ROBERT D BLOCKER PRESIDNT,DALLAS,TX,75027,CUSTOMER OVERPAYMENT,MS05,156.53,2005,w58AGJ8BdxBbIqahiyHf
TX,42221488,HORIZON HOLDINGS,CARDSERVICE INTL INC,#### B CENTRAL DR # ###,BEDFORD,TX,76021,UNIDENTIFIED DEPOSIT,AC07,414.22,2007,DVkFGJ8Bj6Q_lu2XWNLP
TX,59909920,HOSPICE HOLDINGS,,DAVID GRICK,FORT WORTH,TX,76133,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,360.92,2019,ndALGJ8Bqu6IKIxAoQl1
TX,73686003,HOSPICE HOLDINGS,,DAVID GRICK,FORT WORTH,TX,76133,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,1273.1,2021,iwkSGJ8BVoZSrHrZv9jN
TX,14572103,HOTCHKISS  HOLDINGS,STATE FARM MUTUAL AUTOMOBILE INS CO,12035 COLWICK,SAN ANTONIO,TX,78216,INDIVIDUAL POLICY CLAIM PMT OR BENEFIT,IN01,775.06,2004,Y_L0F58B9dGTenPigTuR
TX,104513114,HURRICAN HOLDINGS,Not Disclosed,1930 HEMMING RD,,TX,76272,Not Disclosed,UT01,199.99,2025,HeEkGJ8BPFHwP-jRSG2z
TX,94045999,HURRICANE HOLDINGS,FROST BANK,,,TX,,CASHIER'S CHECK,CK01,35.3,2024,DRAeGJ8BVoZSrHrZEcBC
TX,33276301,ICR HOLDINGS,STONEMARK INC,,,TX,00000,REFUND OR REBATE DUE,MS11,171.58,2015,6ccAGJ8BPFHwP-jRDK93
TX,38427937,INDUSTRIAL HOLDINGS,EMPOWER ANNUITY INSURANCE COMPANY OF AME,7135 ARDMORE,HOUSTON,TX,77054,OTHER AMOUNTS DUE UNDER POLICY TERMS,IN07,82.56,2003,-JsDGJ8BdwRK0i0yF7jg
TX,38427966,INDUSTRIAL HOLDINGS,EMPOWER ANNUITY INSURANCE COMPANY OF AME,7135 ARDMORE,HOUSTON,TX,77054,OTHER AMOUNTS DUE UNDER POLICY TERMS,IN07,120.21,2003,C5sDGJ8BdwRK0i0yF7ng
TX,38429176,INDUSTRIAL HOLDINGS,EMPOWER ANNUITY INSURANCE COMPANY OF AME,#### POST OAK PKWY STE ####,HOUSTON,TX,77027,OTHER AMOUNTS DUE UNDER POLICY TERMS,IN07,54.6,2006,t5sDGJ8BdwRK0i0yF7vh
TX,38428736,INDUSTRIAL HOLDINGS,EMPOWER ANNUITY INSURANCE COMPANY OF AME,7135 ARDMORE,HOUSTON,TX,77054,OTHER AMOUNTS DUE UNDER POLICY TERMS,IN07,63.5,2004,6psDGJ8BdwRK0i0yF7rh
TX,65191994,INNOVATIVE HOLDINGS,FROST NTL BANK,,,TX,,CASHIER'S CHECK,CK01,552.13,2020,BqgOGJ8BgbHqynegOUkK
TX,40492421,INNOVATIVE HOLDINGS,BANK OF AMERICA TEXAS,,,,00000,CASHIER'S CHECK,CK01,5001.0,2017,Op0EGJ8BdwRK0i0yeSrL
TX,94481011,INSPERITY HOLDINGS,,ATTN: JUDY BIRCHER,KINGWOOD,TX,77339,CUSTOMER OVERPAYMENT,MS05,9197.64,2024,hIceGJ8BMOBo_ZuOXuM3
TX,84192471,INTERACTIC HOLDINGS,SCHL AT&T SERVICES INC,PO BOX 50062,AUSTIN,TX,78763,"To claim these funds, please contact Jamshid Ebadi at the reporting entity directly at 8885270123.",MS11,36.97,2023,BA0YGJ8BVoZSrHrZHClL
TX,25647220,INTERLOOP HOLDINGS,NCNB SPRING BRANCH,,,,00000,CASHIER'S CHECK,CK01,31.16,1988,scT7F58Bqu6IKIxACd-g
TX,104196133,IRG  HOLDINGS,Not Disclosed,515 N HEWITT DR,HEWITT,TX,76643,Not Disclosed,MS09,37.72,2025,xhMjGJ8B9dGTenPi7V67
TX,9522750,IRVING  HOLDINGS,TEXAS FARM BUREAU CASUALTY INS CO,2515 IRVING BLVD,DALLAS,TX,75207,PREMIUM REFUND ON INDIVIDUAL POLICY,IN05,1476.91,2013,dezyF58BWDpOTxa9afWm
TX,75463337,IRVING HOLDINGS,GLOBAL PAYMENTS INC,2515 IRVING BLVD,DALLAS,TX,75207,UNIDENTIFIED DEPOSIT,AC07,2972.81,2022,BQcTGJ8B9dGTenPiiTk0
TX,40510336,ISTANBUL HOLDINGS,BANK OF AMERICA NORTH CAROLINA,#### ROSS AVE STE ###,DALLAS,TX,75202,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,45.96,2015,aTUEGJ8BRez0kkx5gXE4
TX,40510334,ISTANBUL HOLDINGS,BANK OF AMERICA NORTH CAROLINA,#### ROSS AVE STE ###,DALLAS,TX,75202,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,70.09,2015,aDUEGJ8BRez0kkx5gXE4
TX,40075773,J2S HOLDINGS,WELLS FARGO BANK NA,,,,00000,MONEY ORDER,CK07,161.88,2015,rf8EGJ8BVoZSrHrZFo6X
TX,40184267,J2S HOLDINGS,WELLS FARGO BANK NA,,,,00000,MONEY ORDER,CK07,194.25,2017,ejUEGJ8BBuGJUe8uJeFe
TX,40184268,J2S HOLDINGS,WELLS FARGO BANK NA,,,,00000,MONEY ORDER,CK07,309.75,2017,fDUEGJ8BBuGJUe8uJeFe
TX,76782946,J7 HOLDINGS,SUNRISE BANKS,1312 BANDERA HIGHWAY,KERRVILLE,TX,78028,REFUND OR REBATE,UT03,663.31,2022,igsUGJ8BVoZSrHrZche2
TX,37311491,JAG  HOLDINGS,RRI ENERGY INC,#### CLEAR LAKE CITY BLVD ###,HOUSTON,TX,77062,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,1529.83,2008,KzQCGJ8BBuGJUe8ul64B
TX,92299639,JARB HOLDINGS,PROSPERITY BANK,,,,,CASHIER'S CHECK,CK01,200.0,2024,KN0dGJ8Bqu6IKIxAJmwR
TX,64814135,Jarbo Holdings,ALLIANCE CU,,,,,CASHIER'S CHECK,CK01,600.0,2020,y6kOGJ8BdxBbIqahBQHC
TX,50169661,JASPER HOLDINGS,COCA COLA CO,#### SE LOOP ###,FORT WORTH,TX,76140,ACCOUNTS PAYABLE,MS08,500.0,2018,yMwGGJ8Bqu6IKIxAzztF
TX,108651185,JAVELINA  HOLDINGS,Not Disclosed,346 BERMUDA ST,CORPUS CHRISTI,TX,78411,Not Disclosed,MI02,154.82,2025,Vg0mGJ8BWDpOTxa9aWdX
TX,76614004,JAYSTER  HOLDINGS,ENSIGN OPERATING LLC,#### OXBOW DR  ####,IRVING,TX,75038,MINERAL ROYALTY,MI02,44.96,2022,WqgUGJ8BdwRK0i0yW6m5
TX,34238845,JAYSTER HOLDINGS,PIONEER NATURAL RESOURCES USA INC,BAD ADDRESS/LAST KNOWN,IRVING,TX,75038,MINERAL ROYALTY,MI02,130.38,2016,SHIAGJ8BMOBo_ZuOqjzA
TX,47343053,JAYSTER HOLDINGS,PIONEER NATURAL RESOURCES USA INC,BAD ADDRESS/LAST KNOWN,IRVING,TX,75038,CURRENT PRODUCTION PAYMENT,MI10,113.88,2017,IQEGGJ8BVoZSrHrZEJ9r
TX,100219768,JAYSTER HOLDINGS,Not Disclosed,#### OXBOW DR NO ###,IRVING,TX,75038,Not Disclosed,MI02,37.92,2025,6bYhGJ8BdxBbIqahW3_z
TX,107660067,JCB HOLDINGS,Not Disclosed,,,,,Not Disclosed,CK01,1475.0,2025,wxUlGJ8B9dGTenPi-wUU
TX,83379340,JCN HOLDINGS,REPUBLIC SERVICES INC,3515 BROWN ST,DALLAS,TX,75219,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,53.48,2023,UWUXGJ8Bj6Q_lu2XsOZt
TX,3957313,JDC HOLDINGS,AllianceBernstein LP,#### PRESTON ROAD STE ###W,DALLAS,TX,75225,CREDIT BALANCE,SC20,49.44,2014,mbzvF58BPFHwP-jRvP6x
TX,91661097,JEAO HOLDINGS,BERKLEY INS CO,110 S HOUSTON AVE,DENISON,TX,75021,INDIVIDUAL POLICY CLAIM PMT OR BENEFIT,IN01,1112.44,2024,RtwcGJ8Bqu6IKIxAqskq
TX,63254361,JEFFREY  HOLDINGS,GOOGLE PAYMENT CORP,3435 FREDERICKSBURG ROAD,SAN ANTONIO,TX,78201,ANY OTHER MISC INTANGIBLE PERSONAL PROP,MS17,65.95,2020,v3oNGJ8BMOBo_ZuOVtXw
TX,106458987,JG Holdings,Not Disclosed,720 BARKLEY,HOUSTON,TX,77022,Not Disclosed,TR04,1000.0,2025,_g0lGJ8BWDpOTxa9ThXG
TX,99349162,JMFR HOLDINGS,Not Disclosed,2823 SAINT LOUIS ST,DALLAS,TX,75226,Not Disclosed,MI02,63.51,2025,moogGJ8BMOBo_ZuO5HBy
TX,85657744,JMFR HOLDINGS,TEP Barnett USA  LLC,2823 SAINT LOUIS ST,DALLAS,TX,75226,MINERAL ROYALTY,MI02,339.84,2023,oNoZGJ8Bqu6IKIxABkmr
TX,72639991,JMFR HOLDINGS,TEP Barnett USA  LLC,2823 SAINT LOUIS ST,DALLAS,TX,75226,MINERAL ROYALTY,MI02,265.84,2021,iqYSGJ8BdwRK0i0yIf7e
TX,90169943,JMFR HOLDINGS,TEP Barnett USA  LLC,2823 SAINT LOUIS ST,DALLAS,TX,75226,MINERAL ROYALTY,MI02,313.79,2024,8a0bGJ8BdwRK0i0yqsEr
TX,88013593,JPH Holdings,Enterprise Holdings  Inc,633 Rankin Circle,Houston,TX,77037,ACCOUNTS PAYABLE,MS08,640.37,2023,iYQaGJ8BMOBo_ZuOZeXW
TX,88013591,JPH Holdings,Enterprise Holdings  Inc,633 Rankin Circle,Houston,TX,77037,ACCOUNTS PAYABLE,MS08,412.5,2023,h4QaGJ8BMOBo_ZuOZeXW
TX,88013592,JPH Holdings,Enterprise Holdings  Inc,633 Rankin Circle,Houston,TX,77037,ACCOUNTS PAYABLE,MS08,572.5,2023,iIQaGJ8BMOBo_ZuOZeXW
TX,88013590,JPH Holdings,Enterprise Holdings  Inc,633 Rankin Circle,Houston,TX,77037,ACCOUNTS PAYABLE,MS08,412.5,2023,hoQaGJ8BMOBo_ZuOZeXW
